1604834440,41.6806,2.06308,18500
1604834490,41.6808,2.06441,18750
1604834540,41.6808,2.06561,19000
1604834590,41.6807,2.06667,19250
1604834640,41.6805,2.0676,19500
1604834690,41.6802,2.06838,19750
1604834740,41.6798,2.06903,20000
1604834790,41.6793,2.06954,20250
1604834840,41.6787,2.06991,20500
1604834890,41.678,2.07017,20750
1604834940,41.6773,2.07039,21000
1604834990,41.6766,2.07059,21250
1604835040,41.6759,2.07077,21500
1604835090,41.6752,2.07092,21750
1604835140,41.6745,2.07105,22000
1604835190,41.6738,2.07116,22250
1604835240,41.6731,2.07125,22500
1604835290,41.6723,2.07131,22750
1604835340,41.6716,2.07136,23000
1604835390,41.6709,2.07138,23250
1604835440,41.6701,2.07139,23500
1604835490,41.6694,2.07139,23750
1604835540,41.6686,2.07147,24000
1604835590,41.6678,2.07183,24250
1604835640,41.667,2.07246,24500
1604835690,41.6662,2.07337,24750
1604835740,41.6653,2.07454,25000
1604835790,41.6644,2.07599,25250
1604835840,41.6634,2.0777,25500
1604835890,41.6625,2.07969,25750
1604835940,41.6615,2.08195,26000
1604835990,41.6605,2.08448,26250
1604836040,41.6594,2.08729,26500
1604836090,41.6584,2.09041,26750
1604836140,41.6575,2.09386,27000
1604836190,41.6566,2.09763,27250
1604836240,41.6557,2.10173,27500
1604836290,41.6549,2.10614,27750
1604836340,41.6541,2.11089,28000
1604836390,41.6534,2.11596,28250
1604836440,41.6528,2.12136,28500
1604836490,41.6522,2.12709,28750
1604836540,41.6516,2.13314,29000
1604836590,41.6511,2.13953,29250
1604836640,41.6507,2.14625,29500
1604836690,41.6503,2.15331,29750
1604836740,41.65,2.1607,30000
1604836790,41.6495,2.16694,28066.9
1604836840,41.6486,2.17086,26398.8
1604836890,41.6477,2.17291,24936.2
1604836940,41.6469,2.17348,23639.3
1604836990,41.6463,2.17356,22462.4
1604837040,41.6457,2.17369,21385.1
1604837090,41.6451,2.17389,20392
1604837140,41.6448,2.17444,19470.8
1604837190,41.6448,2.17547,18611.8
1604837240,41.6452,2.17739,17807
1604837290,41.6459,2.18086,17050.2
1604837340,41.6469,2.1858,16335.8
1604837390,41.648,2.19183,15659.4
1604837440,41.6491,2.19852,15017.1
1604837490,41.6503,2.20578,14405.7
1604837540,41.6517,2.21347,13822.3
1604837590,41.6532,2.22169,13264.4
1604837640,41.6543,2.23057,12730
1604837690,41.6552,2.24079,12217.1
1604837740,41.6563,2.25266,11724
1604837790,41.6574,2.26598,11249.4
1604837840,41.6585,2.28018,10791.4
1604837890,41.6596,2.29448,10346.6
1604837940,41.6608,2.30791,9913.86
1604837990,41.6619,2.32059,9492.39
1604838040,41.6629,2.3328,9081.49
1604838090,41.6637,2.34483,8680.52
1604838140,41.6645,2.3565,8288.9
1604838190,41.6653,2.36763,7906.13
1604838240,41.6662,2.37809,7531.72
1604838290,41.6673,2.38785,7165.23
1604838340,41.6687,2.39705,6806.26
1604838390,41.6707,2.40576,6454.45
1604838440,41.6732,2.41401,6109.44
1604838490,41.6761,2.42183,5770.93
1604838540,41.6792,2.42925,5438.62
1604838590,41.6824,2.43628,5112.23
1604838640,41.6854,2.44294,4791.52
1604838690,41.6882,2.4492,4476.24
1604838740,41.6907,2.45495,4166.17
1604838790,41.6929,2.46014,3861.11
1604838840,41.6948,2.46484,3560.86
1604838890,41.6967,2.46929,3265.24
1604838940,41.6985,2.47369,2974.06
1604838990,41.7003,2.47811,2687.19
1604839040,41.7019,2.48254,2404.45
1604839090,41.703,2.48694,2125.7
1604839140,41.7039,2.49138,1850.82
1604839190,41.7047,2.49564,1579.66
1604839240,41.7053,2.49924,1312.11
1604839290,41.7059,2.50229,1048.05
1604839340,41.7065,2.50505,787.368
1604839390,41.707,2.50745,529.962
1604839440,41.7076,2.50955,275.731
1604839490,41.7085,2.51147,24.5809
1604839495,41.7085,2.51162,-0.368208
